3090,1649,-1263
3214,1806,-1246
3051,1406,-978
2809,1002,-1389
2736,726,-1659
2679,455,-1462
4103,2261,-1229
3335,1977,-1280
3038,2057,-878
3039,1912,-1044
2967,1705,-1058
2706,1429,-1116
2801,1071,-1397
3482,432,-1603
3080,492,-1052
3291,506,-2113
3472,872,-2188
3363,1719,-1528
3434,2322,-1072
1008,763,-61
3034,2085,-960
2667,976,-1435
3102,478,-1805
3087,622,-1547
3402,2337,-1072
3205,2165,-1092
3941,2285,-1096
2739,686,-1721
3247,515,-1633
4096,1735,-949
3127,2110,-996
2700,1552,-1114
3139,570,-1469
3721,2738,-636
3774,2596,-950
3915,2682,-766
2878,1978,-996
2733,1536,-1019
2465,640,-1507
3600,678,-2039
3949,3182,-766
2697,1948,-630
2162,668,-1212
3312,561,-2014
2791,859,-1352
3575,2672,-819
3350,2778,-757
2805,2198,-777
2896,1927,-843
2472,1221,-1067
2246,793,-1258
2787,547,-1311
1951,470,-837
3015,2239,-564
3799,3105,-760
3745,3173,-696
3228,2721,-707
3126,2475,-765
2785,1814,-885
2331,739,-1400
2241,542,-1021
2814,555,-1583
2847,604,-1554
3152,727,-1991
3339,2441,-916
3713,2899,-904
3797,3314,-732
3511,2823,-608
3112,2366,-820
2585,634,-1289
2447,537,-1362
3958,3197,-819
4630,2962,-540
3403,2807,-621
2844,2351,-612
2872,2361,-711
2691,2133,-712
2073,593,-1253
2101,560,-772
3091,1632,-1162
3797,3399,-619
2400,1449,-928
2454,585,-1383
3784,2755,-778
2066,967,-748
2262,553,-1270
2817,658,-1848
2492,837,-1401
2701,1604,-973
3558,3140,-613
3480,3094,-620
2981,2538,-624
2905,2224,-714
1506,269,-544
2808,1653,-1023
3312,2987,-669
2595,1891,-740
3328,2708,-670
3743,3302,-534
3152,2465,-647
2811,2290,-649
2278,1219,-925
4211,731,-1567
3455,2920,-640
3558,3031,-572
3253,2877,-585
3425,2839,-689
2843,2389,-656
3460,725,-2047
3068,2155,-722
3241,2049,-897
2548,921,-1216
2410,752,-1357
3595,2583,-738
3301,2477,-660
2685,1252,-1168
2472,890,-1235
2533,593,-1535
3235,2428,-605
3661,2839,-716
3524,2665,-595
2773,1933,-701
2467,1243,-960
3155,497,-239
2362,623,-1271
3495,2417,-705
2886,2075,-749
2720,1659,-621
2969,1094,-718
2065,840,-825
2940,575,-1732
2821,900,-1472
3827,2610,-779
3426,2653,-629
3361,2247,-665
2595,1231,-1006
3288,2393,-352
3740,2674,-425
3875,2697,-391
2222,943,-916
2518,714,-1412
3367,2025,-812
2957,2262,-657
3010,2223,-567
2375,655,-1172
2742,721,-1425
4211,2861,-811
3594,2810,-768
2692,1874,-580
2644,1345,-787
3701,1916,-885
3825,2760,-447
4486,2877,-444
3611,695,-1449
3190,1478,-1123
3485,2582,-542
3219,2266,-691
3449,2107,-710
3243,1922,-709
3380,820,-1727
2750,1362,-1013
3561,2170,-740
3905,2873,-450
3460,2777,-579
2993,2323,-608
2919,2169,-564
1975,955,-635
2364,684,-924
3841,2816,-516
3632,3057,-515
3385,2830,-532
3254,2406,-520
3164,2373,-591
2441,1192,-790
2631,253,-1599
3232,1283,-1837
3116,1233,-1748
3463,1016,-1663
2173,476,-1098
1957,390,-1031
3174,1316,-1482
4060,751,-2280
4783,437,-2739
2855,264,-1620
3602,773,-1876
2668,898,-1064
2623,641,-951
3683,798,-1902
3270,1017,-1570
3286,1457,-1423
3122,1497,-1413
3248,1687,-1269
3126,1647,-1358
2976,1201,-1521
2651,671,-1227
2553,442,-1601
2982,552,-1804
2537,925,-1164
2900,752,-1617
2812,403,-1777
2846,486,-1068
2993,384,-1725
3475,531,-2318
2818,1682,-873
3115,1731,-1159
2808,466,-1723
2934,797,-1436
3171,1851,-1078
6586,290,166
3505,2165,-1066
2969,1654,-1252
2385,800,-1060
3539,494,-2147
3366,638,-1994
3169,1838,-806
3835,2374,-1023
3116,2023,-906
3051,2007,-1019
3158,1935,-937
2379,1064,-1121
2344,468,-1600
3307,2064,-857
2931,1819,-1038
2377,580,-1528
2853,536,-1352
3019,756,-1534
3395,1055,-1418
2961,1640,-920
2997,2258,-787
2428,601,-1349
2662,542,-1318
3186,646,-1898
3450,1845,-1219
3128,2048,-1000
3473,2412,-872
3312,2506,-743
2803,1877,-894
2279,837,-1226
2596,410,-1675
2512,495,-1599
3870,2538,-849
3048,2215,-745
2708,1834,-814
1801,423,-684
2424,598,-1309
2768,467,-1352
2356,439,-1438
2859,1473,-994
3690,3020,-704
4104,3314,-699
4051,3258,-689
2329,1415,-781
2154,768,-1068
2083,394,-1242
2430,548,-1464
3476,2834,-726
3535,2811,-701
2437,1706,-716
2127,1130,-921
2067,444,-1205
2595,965,-1312
3505,2647,-726
3266,2679,-716
2894,2232,-826
3574,1960,-943
2364,1082,-1018
1740,515,-1104
2326,542,-1364
3346,1528,-985
4108,3089,-804
3712,3214,-586
3389,2972,-569
3182,2682,-702
2832,2090,-711
2010,678,-962
