3217,3061,-359
3035,2646,-364
3690,2779,-370
2039,957,-476
1478,628,-475
2706,957,-918
3741,3229,-330
2702,2440,-401
2765,2316,-351
2352,2052,-356
2555,1788,-262
2315,837,-898
2593,1679,-654
3219,2845,-443
3066,2839,-398
3389,3089,-383
3020,2763,-307
2640,2429,-360
2494,1539,-317
2049,796,-514
1644,744,-603
2143,872,-820
2980,2660,-384
3173,2649,-289
2811,2592,-305
1432,541,-594
2829,2469,-380
2686,2421,-472
2351,2032,-367
1539,431,-434
3124,2695,-389
3113,2828,-379
2467,2241,-379
2402,1934,-308
2325,888,-1120
3074,2616,-496
2928,2705,-391
3445,2592,-316
2259,1145,-592
1474,536,-699
1374,597,-519
2340,898,-1079
3116,2529,-377
3023,2489,-400
2803,1992,-487
2395,1876,-372
2281,1252,-444
1746,803,-677
2343,685,-375
2373,808,-977
3657,2299,-377
3397,2718,-423
2817,2548,-352
2803,2410,-289
2043,1048,-588
1728,736,-599
1897,762,-710
2090,778,-875
2119,875,-754
4545,869,-1582
2946,2284,-537
3109,2618,-512
3473,2796,-481
3510,2709,-402
2784,2373,-430
2598,2237,-341
2245,834,-987
3241,2563,-529
3675,2499,-684
2878,2329,-580
3357,2396,-572
2592,2257,-358
1922,683,-816
3068,1545,-712
3461,2637,-463
3098,2631,-507
3065,2721,-392
3948,2962,-498
2841,2409,-489
2726,2304,-325
2571,2051,-411
2355,908,-937
3935,1854,-647
3264,2801,-517
1700,1182,16
2722,2273,-546
2756,1719,-673
3077,2734,-354
3064,2762,-392
2785,957,-1061
2563,1133,-867
3151,2662,-583
2671,2194,-478
577,292,-229
1987,894,-881
3903,1497,-1230
3069,2458,-500
3345,2761,-525
1802,1313,48
2723,1805,-442
3125,2764,-343
3235,2701,-525
3037,2613,-334
2525,2130,-303
3360,2601,-415
2732,2218,-387
2827,2089,-307
1659,588,-640
2092,664,-475
3260,2747,-400
2881,2378,-414
2431,1513,-412
1991,946,-591
2688,1025,-1156
2944,2350,-446
3028,2589,-408
2522,2093,-410
2413,1278,-357
1878,900,-551
2066,647,-697
3598,2924,-470
2869,2256,-388
2569,2200,-256
2827,1088,-246
1665,484,-588
2590,692,-1117
2580,936,-999
3443,2303,-528
3026,2555,-392
3223,2552,-384
2945,2188,-307
2385,1047,-412
2089,765,-494
1938,666,-643
2103,581,-678
3211,2315,-415
1838,726,-472
2395,798,-1175
2975,1809,-617
2585,2119,-385
2271,664,-1052
2743,555,-965
5379,2669,-796
3097,2683,-317
3164,2716,-392
3176,2588,-225
2476,1878,-321
2520,1459,-280
2080,656,-724
2461,625,-570
3589,2425,-338
2691,808,-1039
2736,1404,-693
3260,2323,-398
3161,2427,-358
2883,2317,-300
2813,2316,-319
3672,2261,-285
2431,1293,-350
883,224,-198
2545,1253,-818
3221,2095,-508
5105,1528,-662
3046,2494,-482
2549,2094,-381
2423,2005,-249
1689,595,-618
1841,590,-744
3312,2345,-355
3045,2501,-411
2807,2422,-289
2899,2266,-307
2612,2177,-259
1933,916,-563
1604,675,-600
2875,713,-847
3000,2481,-338
2822,2574,-337
3058,2378,-282
1580,637,-507
1716,714,-766
3080,2641,-395
2760,2356,-331
2618,2335,-273
1826,637,-664
2226,818,-1061
3016,2524,-384
3630,2380,-268
3592,2639,-339
2799,1513,-490
1496,468,-582
2208,732,-705
2371,826,-1092
2587,1380,-733
3148,2597,-371
3075,2672,-375
3174,2761,-339
2783,2513,-406
2798,2384,-374
2715,1320,-346
1505,516,-662
1723,559,-599
2486,1545,-663
3073,2745,-282
2047,829,-447
2299,766,-1002
2498,903,-988
2985,2620,-329
2686,2308,-346
1419,462,-526
1924,773,-587
2288,922,-867
2987,2531,-392
3081,2659,-220
2638,2254,-178
2103,1062,-328
2269,855,-978
2375,966,-884
3178,2369,-417
2870,2427,-395
2789,2441,-351
2283,1469,-255
1504,555,-702
4566,2110,-652
2575,2184,-302
2375,1496,-415
1577,711,-663
2441,648,-865
2295,880,-1016
2883,1238,-953
2735,1948,-556
3079,2650,-359
2436,2013,-321
2518,1521,-405
1651,656,-853
2363,845,-1158
3243,2417,-493
2961,2535,-478
3920,2587,-461
3056,2442,-469
2859,2353,-431
2325,1896,-360
2015,926,-608
2316,663,-1167
3342,2656,-424
2867,2272,-316
2565,2085,-434
1875,738,-914
2070,790,-833
2381,909,-1163
2801,1792,-601
3148,2673,-490
2378,1573,-318
1983,886,-478
1761,605,-798
2209,857,-1039
2856,2390,-527
2000,1488,39
2810,2190,-409
2521,1707,-524
1994,618,-1019
2377,1005,-970
3202,2558,-482
3610,2795,-469
2889,2382,-526
2585,2159,-463
2836,2400,-380
2767,1658,-487
1891,778,-946
1787,785,-913
2121,723,-1099
2696,1461,-912
2934,2314,-519
2953,2603,-468
2957,2541,-435
2903,2400,-542
3316,2423,-675
2323,1617,-457
2025,963,-655
