3664,861,-1701
4001,1110,-1119
4202,1045,-1103
3082,780,-1294
3700,788,-1624
3588,1451,-1290
3394,1566,-1293
3366,1473,-1261
3184,1241,-1347
2923,1230,-1117
2953,1060,-1277
3823,340,-1701
3847,498,-2071
3832,990,-1744
3988,1277,-1640
3893,1495,-1576
3784,1841,-1354
3661,1913,-1209
3341,1846,-1158
3037,1437,-1084
3640,443,-1880
3560,617,-1910
3627,1141,-1536
3798,2385,-1044
3571,2160,-1153
4010,1384,-777
3668,456,-2132
4276,619,-1790
3688,1623,-1321
3526,2481,-930
3000,2030,-574
619,132,-39
3476,370,-1973
3750,321,-1862
3748,881,-1633
3660,2359,-935
3648,2331,-1060
4172,2525,-969
3217,2291,-808
3036,2161,-798
3625,613,-2072
3637,2289,-1005
3778,2598,-847
3467,2572,-725
3955,574,-2455
3406,1204,-1463
3652,1708,-1264
3867,2791,-794
4035,3035,-840
3276,2561,-748
3096,2105,-838
2622,473,-1286
3453,572,-1304
3674,1730,-1004
4112,2523,-832
4125,2932,-888
4302,3300,-873
4123,2849,-846
3636,2768,-914
3400,2029,-1176
3401,1818,-1106
3233,500,-1743
3335,440,-2081
3368,480,-2062
3279,1079,-1560
3561,2394,-943
3828,2647,-1063
3368,2539,-864
3236,2385,-792
3144,519,-1973
2989,1097,-958
3905,2944,-854
3775,2933,-704
3537,2755,-801
3389,2639,-752
3238,2511,-735
2097,440,-1141
3493,1952,-719
4074,3248,-811
4075,2885,-1026
2596,1603,-314
2978,2058,-898
3153,509,-1961
1989,1087,-143
3659,2816,-772
3683,2845,-692
2856,495,-1693
4039,2247,-1143
3338,2244,-764
3944,3230,-700
3906,3183,-760
3439,2695,-705
3341,2504,-683
3370,514,-1969
3165,2054,-760
3637,3090,-613
3649,2650,-728
3107,2318,-753
2418,777,-1116
3610,2615,-789
3987,3211,-730
2388,1673,-208
3527,2292,-927
3140,1879,-1060
2693,1389,-984
4087,359,-1407
3776,2994,-751
3414,2667,-690
3154,2128,-968
2429,72,-921
2736,113,-872
2397,-40,-750
2711,146,-911
2738,73,-1078
2647,-71,-924
2624,-23,-841
4151,-23,-1587
4452,13,-1530
4835,255,-1410
4469,79,-1612
3910,26,-1340
3999,-44,-1441
3407,-90,-857
3854,-63,-1453
4542,93,-1499
3930,168,-1451
3729,98,-1350
3762,107,-1274
4109,36,-1544
4184,86,-1575
4458,477,-1396
4205,193,-1496
3844,493,-1461
4914,500,-989
3460,162,-1250
3057,371,-848
3814,564,-1248
3753,690,-1292
3167,270,-1271
3853,177,-1633
3572,641,-1419
1040,5,-42
3529,90,-1635
4031,199,-1472
4722,789,-1084
3730,612,-1542
3743,617,-1457
3737,795,-1314
3107,647,-1115
3275,604,-1251
4310,661,-1406
3899,909,-1087
3717,234,-1571
3729,472,-1569
4608,689,-1863
3682,677,-1542
3812,827,-1266
3445,792,-1304
3696,1019,-1305
3690,338,-1653
3615,600,-1581
4775,357,-2134
4955,840,-1433
4184,404,-1743
3892,341,-1488
4830,547,-1962
4705,361,-1988
4696,430,-1924
4218,617,-1691
4563,499,-1848
3655,242,-1471
4306,35,-1991
3974,502,-1704
3914,669,-1755
3825,832,-1421
4001,695,-1420
3143,352,-1466
3279,264,-1584
3938,590,-1670
3485,655,-1640
3535,699,-1549
3725,166,-1807
3827,609,-1596
4748,1269,-1573
4073,837,-1512
3131,677,-1259
3017,276,-1275
4227,443,-1647
4071,661,-1398
3673,864,-1571
3613,1031,-1505
3587,1111,-1378
3807,1101,-1362
2915,890,-1058
3105,618,-1308
3012,519,-1329
3528,963,-1528
2946,1243,-1081
3235,1361,-1220
2910,964,-1100
2830,364,-1038
3776,342,-2019
3727,671,-1807
3747,1734,-1303
4470,2068,-1138
3325,1655,-1191
3167,716,-1443
3472,1055,-1564
3754,2197,-1132
3768,2044,-1088
3215,1711,-1042
2927,1618,-829
3712,489,-2093
3563,1157,-1624
3778,2235,-903
3897,2610,-926
3571,2323,-893
3520,2029,-853
3905,354,-2319
3455,2202,-749
3173,2183,-795
2987,1969,-794
2951,1446,-898
3662,504,-2127
3428,1059,-1789
3697,1484,-1196
3413,2094,-988
3998,2569,-768
3390,2588,-725
3241,2520,-769
3444,1303,-1435
3946,2491,-892
3838,2795,-953
4025,2882,-977
3890,2751,-801
3249,2494,-760
3584,2390,-742
3008,1883,-872
3321,475,-2135
4121,2910,-763
3505,1880,-1218
3079,1729,-1026
3103,468,-1999
3207,433,-2001
3223,552,-2070
3527,2068,-1054
3720,2735,-872
3921,2688,-906
3524,2614,-879
2896,1955,-723
2747,1571,-768
2339,361,-1362
2727,2091,-351
3671,2878,-817
2435,1620,-145
3782,2514,-920
3291,2418,-683
3046,2117,-814
2910,356,-1940
3108,1776,-1050
4207,2993,-811
3825,2878,-781
4527,3360,-461
4124,2861,-932
3491,2316,-970
3292,2284,-941
2520,747,-1398
2939,434,-2001
3269,1999,-843
4015,2536,-852
3682,2914,-730
3655,2770,-781
3434,2720,-702
3277,2497,-755
2802,1659,-939
