578,830,966,2012,2395,1924,3028
792,841,793,2268,1963,1408,2964
505,744,917,2078,2092,1413,2902
715,908,1097,1992,2293,1775,2858
925,1121,1195,2244,2514,2011,2896
922,1238,1498,2518,3242,3136,3019
679,938,1230,1941,2645,2455,3009
812,1019,1277,2247,2885,2659,2964
407,500,626,1150,1241,868,2912
854,1029,1214,1995,2466,2205,2912
1055,1223,1381,1853,2028,1601,2789
904,1199,1451,2028,2803,2651,2954
1099,1454,1816,2654,3194,2862,3019
531,748,883,1655,1608,1145,2912
1072,1505,1736,2819,3259,2911,3057
846,1230,1431,2640,2957,2467,3033
875,1239,1426,2905,3110,2568,3019
552,874,923,2370,2317,1713,2999
659,902,1076,2104,2510,1986,2907
655,920,1080,2115,2627,2050,2795
808,911,1120,1739,2324,1900,2835
633,834,1010,1580,2088,1752,2928
796,1181,1255,2805,2872,2235,3014
648,934,996,2866,2571,1825,3004
644,976,1030,2745,2516,1737,3038
864,1182,1303,3022,2792,2007,2949
804,985,1177,1998,2625,1981,2885
992,1201,1217,2303,2563,1831,2917
693,978,952,2723,2613,1721,2954
420,606,385,3641,1900,885,2974
285,455,286,2939,1621,665,2933
362,526,464,2680,2164,1159,2874
435,598,525,2715,2108,1041,2841
626,795,1112,1914,3138,2170,2795
373,732,403,4800,1856,801,2923
393,645,479,3439,1822,922,2964
336,542,468,2803,2228,1136,2974
381,580,488,2891,2139,1142,2933
626,880,951,2701,2919,1853,2969
364,627,395,4412,1963,845,2989
372,524,475,2917,2085,1105,2994
547,744,690,2682,2160,1261,2969
397,555,473,2705,2130,1172,2964
533,648,642,2955,2321,1269,2902
499,636,625,2811,2315,1251,2835
511,652,660,2377,2366,1393,2801
792,1114,1441,2597,3806,2577,2801
716,915,1074,2937,3025,1832,2923
551,853,828,3369,2661,1575,2954
530,707,542,3758,2006,911,2974
437,618,447,3535,1918,832,2974
509,683,557,2910,1812,1007,2874
420,614,529,2832,1944,928,2928
460,646,629,2536,1951,1016,2874
415,540,584,2151,2074,1016,2841
636,781,997,1754,1720,1110,2852
751,961,1163,2597,3053,1958,2959
831,1035,1032,2894,2171,1287,2880
523,695,523,3622,2141,1038,3043
493,726,638,3014,2451,1240,2969
350,569,490,2864,2260,1193,2989
439,588,641,2294,2525,1438,3033
416,498,559,1994,2116,1146,2841
598,825,903,1964,2245,1545,2777
711,884,1061,2060,2977,2118,2830
703,891,1078,2185,2896,1920,2954
619,805,927,2572,2721,1725,2933
354,682,598,3243,2157,1192,2944
468,695,649,3052,2397,1353,3024
741,869,685,3726,2144,1019,2933
334,596,433,3493,1950,943,2994
799,890,684,3367,1846,890,2954
534,666,475,2488,1209,471,2923
258,506,372,3102,1881,879,2984
380,602,417,2857,1789,898,2928
846,1086,1358,2632,3371,2191,2874
589,833,1006,2454,2634,1559,2863
942,1170,1171,3089,2337,1551,2806
407,656,485,3779,1859,927,2974
392,610,457,3359,1868,939,2974
340,607,448,3193,1895,906,2969
608,790,716,3070,2024,990,2923
313,537,360,2903,1969,942,2933
493,603,825,1962,1967,1132,2777
632,862,848,2998,2373,1344,2949
519,762,612,3533,1995,1071,2933
286,582,445,3454,1979,942,3033
393,632,643,3196,2368,1177,3085
369,533,398,2837,2009,1020,2896
771,1045,1339,2560,3161,2081,2874
351,597,440,3582,1895,834,2974
347,661,633,3002,2128,1089,2954
934,1185,1527,2795,3416,2126,2928
763,991,1078,3417,2902,1533,2974
459,749,741,3309,2436,1231,2959
278,570,450,3808,1865,804,3004
320,636,525,3602,2034,894,3014
298,621,477,3636,2098,983,2974
463,632,538,3529,2057,953,2959
906,1178,1519,2821,3569,2363,2923
862,1100,1224,2985,2368,1522,2917
252,252,185,786,289,130,2944
316,610,510,3692,2131,994,2969
427,651,570,3424,2154,1001,2907
413,648,578,3354,2151,1074,2949
323,533,753,2190,1848,929,2863
485,773,647,3960,2167,1144,2928
456,711,608,4055,2211,1039,3009
465,539,406,2179,955,391,2949
470,764,779,3443,2600,1182,2979
377,683,698,2912,2409,1289,2964
1177,1382,1500,2929,2643,1703,2881
323,690,558,3881,2096,996,2995
464,753,523,3900,1983,822,2990
456,697,627,3192,2099,987,2990
407,633,621,2725,2536,1333,3015
715,1000,1046,1667,1666,1531,2934
813,1054,1162,1818,1682,1427,2934
774,1078,1169,1888,1741,1639,3044
722,971,1053,1753,1791,1437,2994
742,976,1077,1500,1763,1423,2870
720,947,1065,1365,1620,1556,2837
881,1095,1213,1472,1600,1460,2938
803,1088,1175,1573,1893,1675,2986
718,1016,1060,1730,1675,1326,2916
716,982,1136,1528,1734,1467,2938
717,893,1092,1360,1600,1485,2866
743,1002,1074,1316,1505,1399,2813
983,1069,1129,1185,1184,965,2851
804,1024,1062,1411,1680,1477,2861
706,975,1066,1604,1711,1542,2964
772,988,1077,1505,1603,1483,2898
997,1190,1182,1699,1522,1405,2902
875,1115,1137,1528,1821,1567,2943
802,1055,1202,1682,1679,1502,2981
890,1148,1180,1912,1737,1519,2990
791,1051,1134,1492,1758,1488,2969
939,1179,1316,2051,1849,1549,2929
857,992,1068,1696,1677,1452,2969
713,980,1165,1368,1609,1392,2823
846,1182,1206,1983,1690,1358,2951
786,1052,1136,1857,1747,1485,2990
877,1026,1030,2266,1851,1668,2956
775,909,1074,1388,1403,1301,2847
778,1045,1107,1479,1725,1543,2943
695,1026,1106,1405,1582,1390,2925
815,1043,1179,1433,1568,1461,2889
1056,1345,1415,2617,2082,1771,2964
732,1012,1104,1569,1670,1492,3007
754,1022,1151,1461,1783,1460,3002
842,1016,1076,2064,1760,1550,2934
608,813,927,1276,1254,1029,2875
717,937,1052,1551,1489,1324,2851
885,989,1127,1353,1345,1144,2778
1573,1645,1634,2514,1829,1652,2938
771,953,1045,1760,1499,1253,2911
894,1124,1159,1527,1722,1482,2925
798,1019,1099,1654,1658,1428,2998
1083,1147,1231,2504,1890,1488,2929
647,953,1073,1503,1607,1426,3027
952,1115,1189,1822,1715,1428,2956
687,946,990,1468,1576,1383,2994
794,978,1006,1968,1583,1433,2956
743,1023,1099,1374,1623,1470,2938
727,1013,1110,1533,1598,1492,2943
905,1111,1082,2092,1774,1440,2973
714,956,1082,1548,1617,1441,2977
1791,1785,1648,2992,1956,1489,2818
685,922,1013,1487,1528,1351,2938
694,869,940,1297,1557,1366,2916
801,995,988,1653,1675,1397,2986
722,935,1065,1520,1602,1406,3007
714,941,1009,1580,1555,1417,2994
616,863,935,1620,1493,1362,2973
732,979,1096,1369,1598,1440,2986
722,930,939,1219,1408,1118,2889
852,970,1092,1345,1574,1462,2880
721,947,1042,1542,1560,1429,2998
719,889,1020,1371,1602,1366,2994
768,897,1024,1869,1542,1301,2994
719,846,879,1224,1427,1244,2851
617,765,884,1183,1369,1243,2893
760,1018,1174,1497,1764,1530,2990
707,966,1106,1506,1601,1500,2973
732,962,1018,1220,1638,1476,2889
715,961,1050,1297,1588,1514,2889
1886,2494,2779,3283,3536,3237,2969
1462,2038,2239,3757,3059,2451,2911
1344,1740,1982,2618,2375,2052,2934
651,1028,1238,1485,1289,938,2763
1230,1417,1589,2428,2865,2311,2875
786,1102,1353,2025,3139,3059,2951
995,1428,1725,2768,3575,3242,2943
896,1268,1442,2723,3183,2888,3007
774,1061,1175,2905,2888,2290,2969
599,951,1051,2762,2558,1821,2951
695,1059,1180,2833,2662,2095,2981
524,677,859,1745,1783,1211,2818
651,845,1020,1817,2103,1617,2803
835,990,1191,1920,2385,1809,2837
521,755,844,1701,1967,1454,2947
1101,1204,1352,2055,3019,2747,2902
803,1080,1309,2012,2636,2566,2977
740,1016,1212,2075,2642,2456,2934
549,794,966,1655,1947,1735,2902
602,695,836,1339,1602,1309,2889
674,850,1020,1425,1795,1603,2875
942,1288,1572,2147,2881,2893,3002
450,688,794,1558,1606,1252,2981
573,877,971,2384,2457,1840,2943
594,715,797,1987,1689,1130,2934
690,930,1012,1750,2150,1853,2916
627,943,970,2372,2384,1734,2986
2910,3209,3545,3951,2753,2129,2902
689,961,964,2870,2607,1832,3011
510,765,821,2398,2077,1431,2990
440,665,681,2105,1632,922,2828
811,1017,1184,2180,2899,2243,2911
703,986,1003,2484,2690,2012,2977
568,781,564,3563,1833,959,2960
372,645,461,3427,2035,936,2986
344,538,398,3373,1894,900,2986
388,632,604,2144,2512,1497,2763
485,576,446,2850,1849,902,2951
276,335,268,1999,1397,732,2907
319,424,466,2387,1697,892,2866
363,551,504,2403,1987,1124,2851
662,916,1020,2311,2848,2007,2898
487,720,758,2954,2484,1413,2929
544,821,668,3678,2163,1201,2861
350,582,397,4133,2002,902,2947
823,877,767,3079,2194,1130,2951
311,486,386,2591,1781,975,2964
422,594,681,2553,2503,1601,2929
609,947,968,2940,2893,1795,2925
464,818,634,3621,2187,1148,2934
340,498,411,3378,1994,1067,2969
404,575,435,3408,2020,894,3007
404,661,529,3169,1946,899,2920
322,549,463,2651,1804,909,2920
421,510,536,2206,2022,1058,2832
717,1028,1296,2357,3248,2128,2721
652,926,1239,2259,3338,2413,2870
464,724,589,3897,1942,929,2947
504,617,696,2294,2464,1434,3007
322,636,645,1977,2168,1330,2951
574,715,937,1847,2666,1757,2783
568,825,1010,1893,2794,1739,2837
551,765,966,2279,3011,1909,2977
435,670,659,3023,2351,1281,2925
326,604,525,3136,2169,1054,2960
413,728,559,3292,1933,925,2947
303,539,434,3276,1776,867,2964
423,671,681,2467,1881,1049,2889
399,560,623,2102,1918,1085,2870
779,1030,1235,2227,3060,2009,2793
323,549,425,3266,1776,914,2951
796,786,666,3163,1667,672,2929
651,883,1163,2028,2922,1970,2842
519,736,826,2578,2557,1599,2943
490,861,780,3235,2362,1264,2889
457,663,601,3298,2034,1140,3002
550,871,827,2949,2486,1376,2969
383,601,628,2400,2347,1313,2981
326,531,518,2264,2288,1289,3015
328,544,566,2132,2316,1140,2818
698,947,1259,2305,3296,2237,2788
452,674,665,2970,2017,1058,2902
338,668,545,3361,1932,947,2960
283,560,517,3177,1959,972,2986
333,612,694,2641,2202,1157,2994
371,608,611,2763,2126,1128,2977
334,588,588,3020,2093,1013,2929
