134,281,128,3160,1124,430,2974
228,351,181,3388,1139,422,2979
452,473,309,3223,1118,430,2949
207,254,132,1624,412,154,2863
399,457,389,2811,975,315,2835
411,549,443,2444,1274,611,2885
195,300,195,2939,976,363,2933
194,325,235,2905,1054,349,2949
363,393,266,2946,1108,457,2917
193,287,177,2595,849,284,2863
181,401,253,2525,979,317,2896
313,454,375,2319,1239,577,2907
273,461,299,2737,1307,564,2938
202,402,230,3102,1237,488,2974
250,368,203,3218,1188,429,2979
221,370,195,3391,1137,407,2912
221,383,190,3387,1183,440,2912
201,300,132,3000,1039,403,2938
245,377,307,2824,942,429,2880
515,490,358,2738,1092,461,2841
286,346,204,2487,1010,426,2765
263,361,239,2440,907,288,2789
254,414,290,2287,1128,549,2869
383,454,266,3294,1138,445,2949
239,331,196,3102,1038,378,2979
418,538,324,3469,1132,433,2933
206,400,125,3137,980,384,2907
249,267,232,2447,831,264,2795
327,469,345,2195,1080,479,2835
748,776,693,2503,1446,767,2880
309,392,208,3122,1142,457,2917
186,328,173,2598,954,330,2830
278,482,241,3473,1323,497,2885
269,380,230,3230,1150,430,2933
567,585,356,3665,1219,399,2933
203,321,188,2894,951,371,2938
207,352,194,2665,891,278,2907
177,323,157,3244,1062,416,2954
278,395,249,3244,1070,414,2954
211,299,234,2464,889,368,2777
281,415,335,2376,1157,562,2847
274,450,288,2480,1192,491,2880
428,483,296,3037,1100,412,2933
356,417,195,3203,1089,379,2944
243,328,206,3231,1097,426,2933
193,286,130,2756,908,313,2880
338,416,217,2756,949,318,2896
234,390,332,2552,939,379,2841
270,351,285,2460,897,326,2818
273,386,208,3029,1100,384,2964
329,341,256,2700,879,295,2806
413,284,247,2617,888,384,2759
358,371,255,2450,953,449,2734
263,352,297,2351,1055,476,2746
319,415,329,2354,1146,521,2902
350,455,374,2422,1172,539,2858
214,413,211,3060,1209,481,2869
214,422,205,3163,1241,489,2933
385,485,301,3437,1240,516,2928
217,343,195,3257,1128,367,2959
209,348,194,2951,977,382,2949
249,278,158,2792,894,358,2891
248,312,168,2289,784,390,2695
305,433,310,2314,1005,429,2835
286,441,296,2256,1113,453,2806
587,696,553,2436,1249,764,2801
248,442,263,3215,1200,515,2938
1003,1040,817,4366,1827,1048,2852
334,433,246,3103,1145,407,2944
280,339,214,2978,1099,430,2974
146,244,120,1683,512,204,2944
363,322,192,2248,843,447,2759
645,856,637,3050,1464,727,2847
415,550,374,3303,1245,578,2885
141,328,188,3195,1173,466,2979
209,355,210,3272,1105,432,2999
265,413,235,3412,1189,425,2949
255,339,249,2979,1024,454,2902
193,282,225,2790,938,337,2869
295,355,361,2406,1019,475,2812
398,528,335,3176,1330,521,2896
288,401,280,2297,1053,480,2880
409,422,309,2745,1116,551,2812
390,432,316,2681,1223,505,2912
277,413,239,2672,1153,474,2907
231,353,191,3168,1147,464,2959
230,352,189,3287,1125,429,2949
221,329,183,3067,1061,355,2933
309,365,198,3016,996,370,2917
384,433,340,2490,1124,573,2852
366,459,322,2942,1241,540,2858
218,414,273,2692,1154,455,2917
924,953,794,2891,1414,950,2907
237,371,208,3202,1031,381,2912
222,324,205,2937,866,324,2912
255,345,233,2707,899,351,2863
633,703,466,2830,775,337,2777
293,498,271,3148,1220,499,2863
290,388,223,3284,1161,405,2954
458,564,380,3548,1247,473,2917
176,324,198,3047,905,295,2907
273,400,220,2694,941,329,2812
193,351,209,3218,1123,392,2945
239,403,216,3188,1056,369,2960
211,389,195,3189,1037,402,2960
201,322,173,2894,999,326,2934
415,604,537,2307,1380,670,2856
264,372,259,2767,1122,389,2880
345,499,357,2879,1083,436,2907
447,451,410,2153,1025,429,2832
349,465,324,2284,998,491,2783
236,411,262,3225,1221,474,2969
256,431,232,3101,1125,401,2956
246,371,305,2478,1074,431,2813
224,409,320,2360,1027,432,2798
315,426,410,1735,1045,476,2866
234,412,266,2837,1225,536,2907
288,410,287,2925,1237,490,2870
234,359,242,2694,1057,408,2893
339,503,413,2484,1087,450,2828
298,432,288,2185,961,513,2773
861,813,730,2353,871,442,2818
301,437,369,1933,1069,513,2823
259,402,281,3105,1238,444,2929
211,402,279,2776,1106,328,2920
241,412,305,2622,950,357,2861
668,800,671,2687,1104,352,2870
269,491,355,2477,1070,529,2778
353,550,378,2248,1254,619,2934
424,582,442,3240,1385,661,2934
261,444,283,2969,1151,439,2898
486,537,332,3049,1132,429,2929
278,375,338,2548,921,401,2783
325,562,425,3130,1234,416,2920
394,545,401,3122,1087,423,2929
541,568,342,3616,1347,502,2929
219,387,351,2309,896,422,2818
318,438,396,2049,1193,637,2870
167,325,218,2678,1031,356,2866
331,441,417,1846,1134,600,2847
396,545,549,1982,1256,671,2808
221,390,273,2930,1178,476,2934
584,729,602,3330,1328,683,2889
260,342,289,2721,982,346,2842
253,408,329,2714,1041,441,2818
442,643,517,2433,1035,492,2768
349,572,403,3095,1204,522,2870
466,601,516,2154,1209,712,2880
382,602,426,2552,1235,646,2960
260,436,299,3088,1259,443,2907
361,477,387,3090,1189,500,2925
338,543,367,3059,1134,403,2934
289,405,293,2936,1094,338,2943
522,629,422,3263,1175,543,2925
416,486,367,2884,1153,418,2884
294,460,376,2148,1177,618,2884
302,510,386,2396,1225,547,2880
748,754,626,3777,1539,659,2938
313,429,256,3094,1164,463,2929
266,326,191,2726,1001,354,2884
239,366,281,2626,934,294,2880
310,334,266,2261,920,352,2823
477,567,382,3015,1237,508,2938
247,341,245,2884,1124,428,2947
248,398,252,2849,1064,406,2943
357,466,321,2901,1109,400,2947
213,399,236,2854,1067,379,2947
346,426,296,2690,896,341,2870
359,442,378,1702,822,460,2818
221,382,251,2953,1087,461,2938
217,323,228,2940,1102,393,2943
453,478,378,3210,1138,410,2956
239,434,318,2354,973,383,2832
324,358,338,2168,1021,372,2763
244,344,301,1952,1123,579,2842
212,397,239,2771,1224,474,2929
206,355,251,2787,1090,417,2920
244,416,172,2652,972,343,2847
327,483,400,2139,1079,565,2758
317,439,378,2089,1183,636,2847
237,376,282,2925,1246,500,2925
307,341,274,2049,786,491,2752
409,445,381,2058,1045,487,2788
362,485,479,2251,1232,561,2880
501,733,595,3005,1693,920,2875
240,473,274,2995,1147,497,2889
243,389,263,3101,1145,481,2951
305,429,311,3183,1058,393,2943
288,441,263,3293,1151,440,2934
236,329,234,3093,1065,457,2956
354,555,351,3348,1052,407,2884
231,340,293,2823,971,237,2788
339,412,339,2562,950,391,2788
372,393,319,2417,1001,398,2856
274,432,324,2534,1147,438,2911
206,319,207,2955,1143,471,2934
284,421,304,3126,1066,405,2893
325,476,399,2447,934,352,2880
388,502,433,2155,1135,573,2856
362,539,437,2293,1204,594,2947
189,350,267,2923,1145,462,2943
250,341,241,2978,1107,383,2893
310,380,360,2573,1038,472,2788
325,467,380,2326,1114,506,2884
266,516,307,2934,1205,528,2851
299,353,264,2968,1165,399,2951
373,459,303,3150,1135,394,2977
332,362,252,2788,967,318,2973
207,435,360,2539,829,425,2813
329,458,373,2214,1074,504,2884
272,453,338,2425,1173,519,2943
449,542,374,3039,1148,482,2947
289,421,284,3011,1124,456,2964
575,757,532,3492,1317,491,2907
228,393,250,2951,1064,378,2960
284,453,324,3033,1148,480,2893
252,355,226,2268,1023,359,2737
463,478,329,3170,1101,383,2938
252,349,279,2819,925,357,2880
242,374,305,2842,958,335,2851
217,377,271,2515,932,325,2828
367,428,441,1678,906,508,2808
289,375,360,2454,1150,591,2884
407,596,515,2678,1351,679,2818
250,465,302,2868,1182,493,2920
325,364,285,1667,639,298,2938
245,319,270,2698,904,350,2889
293,227,219,2172,840,393,2704
257,416,372,2300,1194,602,2870
334,518,333,3155,1216,508,2898
204,336,250,2869,1178,491,2943
291,391,286,3215,1230,412,2969
182,314,204,2691,965,363,2898
319,365,296,2508,939,393,2813
296,408,321,2145,1141,603,2798
402,545,416,3101,1232,539,2916
330,387,301,3008,1096,386,2969
224,343,204,2806,967,364,2920
246,348,296,2137,967,408,2747
331,428,343,2156,1052,520,2788
268,393,344,2276,1175,531,2925
290,492,323,2770,1233,530,2866
671,844,744,3588,1811,888,2916
201,426,329,2372,856,371,2870
318,352,281,2482,899,368,2851
275,366,317,2199,1020,528,2823
339,518,365,3652,1346,608,2884
220,315,204,2954,1153,500,2920
306,407,282,3164,1211,442,2884
296,408,364,2219,998,445,2803
545,609,570,2087,1074,566,2813
300,408,332,2466,1132,547,2884
331,602,402,3052,1201,559,2808
303,443,308,3105,1282,575,2981
266,368,258,3190,1184,461,2934
219,330,230,2898,1056,329,2981
261,370,293,2517,847,430,2832
256,348,199,2324,878,367,2798
264,388,287,2344,1059,461,2677
302,481,395,2655,1161,573,2856
230,429,269,2976,1128,499,2925
200,327,212,3067,1110,441,2956
272,368,230,3187,1101,421,2956
196,322,228,2989,1043,354,2947
240,289,263,2550,889,381,2778
